	text	labels	title
2013	"Nikt o niczym nie wie.
Pomyśl o Sonii,
swojej córce
i karierze.
Nie chcesz ich stracić."	0	The.Invisible.Guest
2014	"Prawda?
Ruszajmy.
Nie chce zapalić.
Tylko nie to.
Odpal, na litość boską!"	0	The.Invisible.Guest
2015	"- Cholera.
- Co?
Ktoś jedzie.
Wysiadaj.
- Co teraz?
- Zostaw to mnie.
Dokąd idziesz?"	0	The.Invisible.Guest
2016	"Domyśli się.
Co robisz?
Mieliśmy stłuczkę.
- My?
- Rób to, co ja.
Dzień dobry."	0	The.Invisible.Guest
2017	"Co się stało? Pomóc wam?
Mieliśmy stłuczkę. Spisuję oświadczenie.
Wezwać karetkę?
Nie. Wszystko w porządku.
Na pewno?"	0	The.Invisible.Guest
2018	"To pewnie ubezpieczyciel. Zaraz wracam.
Co?
Przestraszyłeś się?
Na drogę wyskoczył jeleń.
Jestem roztrzęsiony.
Halo?"	0	The.Invisible.Guest
2019	"Tak, dzwoniłam.
- Na pewno?
- Dziękuję.
Ile to potrwa?
W porządku. Dziękuję.
Załatwione."	0	The.Invisible.Guest
2020	"Dobrze, że wszyscy są cali.
Dziękujemy.
Do widzenia.
- A jeśli coś widział?
- Nie widział.
Był podejrzliwy."	0	The.Invisible.Guest
2021	"- Pozbądźmy się go.
- Zwariowałaś?
Widziano nas.
Jeśli tu zostanie, wyda się.
Proszę.
Zostanę tu i wezwę pomoc."	0	The.Invisible.Guest
2022	"Ty zajmij się ciałem.
Co mam z nim zrobić?
Nie wiem,
ale musi zniknąć.
Jeśli chcesz, przestaniemy się spotykać."	0	The.Invisible.Guest
2023	"To koniec.
Jechałem przez godzinę.
Wciąż zastanawiałem się,
dlaczego nie jestem teraz z rodziną.
Gdybym nie spotkał się z Laurą
i gdybyśmy nie zaspali,
gdybym nie zmienił trasy..."	0	The.Invisible.Guest
2024	"jeleń nie wskoczyłby mi pod koła.
Nigdy.
Co zrobił pan z autem?
Zatopiłem.
A chłopak?"	0	The.Invisible.Guest
2025	"W głowie dźwięczały mi słowa Laury.
To był wypadek.
Nie mogłem pomóc temu chłopcu.
Nie miał przyszłości. My - tak.
My - tak.
Był jak te plamy."	0	The.Invisible.Guest
2026	"Tłumaczyłem to sobie,
żeby nie popaść w obłęd.
Co było potem?
Zadzwoniłem do Laury z telefonu na kartę.
Zawsze tak się komunikowaliśmy.
To koszmar."	0	The.Invisible.Guest
2027	"Co się stało?
Popsuł mi się samochód.
Nic mi nie jest. Przyślijcie lawetę.
Tak.
Gdzie jestem?"	0	The.Invisible.Guest
2028	"- Dzień dobry.
- Co się stało?
Wjechałam w jelenia, ale jestem cała.
Mogła pani zginąć.
Silnik nie chce odpalić.
Dzwoniłam po pomoc drogową,
ale są zajęci."	0	The.Invisible.Guest
2029	"Może coś wymyślimy.
Znam ten model. Porządna maszyna.
Co za przypadek.
Kiedyś byłem inżynierem w ich fabryce.
Tomás Garrido. Prowadzę warsztat."	0	The.Invisible.Guest
2030	"Miło mi.
- Muszę dotrzeć do Barcelony.
- Ma pani latarkę?
To samochód siostry.
Nie wiem, gdzie trzyma...
Nie szkodzi. Przyniosę swoją.
To rozrusznik."	0	The.Invisible.Guest
2031	"Pewnie czujnik się zaciął.
Jeśli to jedyna usterka,
wystarczy odłączyć i zresetować kontrolkę.
Reszta wygląda w porządku.
Mogę zholować panią do siebie
i to naprawić."	0	The.Invisible.Guest
2032	"Albo zadzwonić po lawetę
i powiedzieć, gdzie pani jest.
- Ile to zajmie?
- Laweta?"	0	The.Invisible.Guest
2033	"Dobry wieczór.
Skąd dobiegły hałasy?
Z pokoju 715.
Proszę się przesunąć.
Policja!"	1	The.Invisible.Guest
2034	"Proszę otworzyć.
Wyjdźcie.
Idziemy.
Wezwij śledczych.
- Mamy ciało.
- Przyjąłem."	1	The.Invisible.Guest
2035	"Zwabił nas do hotelu,
w którym pracowała matka chłopaka.
Dopilnowała,
by podejrzenie padło na mnie.
Śledczy nie połączyli faktów,
bo Félix skasował pańskie nazwisko z akt."	1	The.Invisible.Guest
2036	"Przepraszam.
Halo?
Na pewno?
Sto procent?
Dziękuję."	1	The.Invisible.Guest
2037	"Co ze świadkiem?
Nie znamy jego nazwiska,
ale wiemy, kim jest.
To tamten kierowca.
Musimy działać szybciej.
- Już po mnie.
- Niekoniecznie."	1	The.Invisible.Guest
2038	"Załóżmy, że tamtego dnia
nie spotkał się pan z kochanką,
lecz był w Paryżu.
Domek wynajęła Laura. Był na jej nazwisko.
Nie było pana
przy śmierci Daniela Garrido.
Halo?"	1	The.Invisible.Guest
2039	"Numery tablic to tylko poszlaka.
Laura sama wszystko zorganizowała
i wrobiła chłopaka w kradzież.
Musimy przekonać sędziego,
że pan także padł jej ofiarą
i znalazł się w hotelu,
bo poprosiła pana o pomoc."	1	The.Invisible.Guest
2040	"Nie wiedział pan o Danielu,
a jego ojciec
niesłusznie pana obwiniał.
Mam udawać poszkodowanego?
Musimy jedynie
powiązać ją z ciałem chłopaka."	1	The.Invisible.Guest
2041	"To ciekawe.
W jaki sposób?
Schowamy w aucie coś, co do niej należało.
Zrzucimy na nią śmierć Daniela.
Pana jedynym grzechem"	1	The.Invisible.Guest
2042	"będzie przemilczenie sprawy.
Gdzie pan go zatopił?
Zgłosimy to anonimowo.
Do niczego się pan nie przyzna.
Ale bez ciała i zabójstwa
nie przekonamy sędziego,
że za śmiercią Laury"	1	The.Invisible.Guest
2043	"stoi ktoś inny.
Zbliżymy się do prawdy na tyle,
by się pan nie sparzył.
Jak, skoro prokurator ma świadka?
Dzień dobry.
- Kierowca mnie rozpozna.
- Pomóc wam?"	1	The.Invisible.Guest
2044	"Może Félix go zdyskredytuje.
Nie ma żadnego świadka.
Jak to?
W sądzie nikogo nie ma.
Wymyśliłam go
w oparciu o pańskie zeznania."	1	The.Invisible.Guest
2045	"To żart?
Dlaczego od początku nie mówił pan prawdy?
Żeby sprawdzić,
czy domyśli się pani winy Tomása Garrido.
Wiedziałem, że to on.
Wiedziałem też,
że jego żona pracuje w hotelu."	1	The.Invisible.Guest
2046	"Dlaczego pan to przemilczał?
Chciałem się upewnić,
że mogę powierzyć pani swoje życie.
Gdzie pan go zatopił?
Tutaj.
Jest coś jeszcze."	1	The.Invisible.Guest
2047	"Miałem pewność, że nie żyje.
Ale nie było już odwrotu.
Śledczy odkryliby to podczas autopsji.
Musiałem wiedzieć, że mi pani pomoże.
Mogę ocalić pana przed więzieniem,
a nie przed tym, kim pan jest."	1	The.Invisible.Guest
2048	"Bzdury, panie Doria.
Zrobi pan, co każę.
Był ledwo ciepły. Działałem odruchowo.
Okłamuje się pan. Jest pan mordercą.
Czy to kolejny test"	1	The.Invisible.Guest
2049	"na odparcie oskarżeń?
Sytuacja się zmieniła.
Teraz wszystko zależy ode mnie.
Dość już usłyszałam.
Jeśli wyznam prawdę, będzie pan skończony.
Nie może pani!
Rozumiemy się?"	1	The.Invisible.Guest
2050	"Pogrąży pana własna bezsilność.
Łatwo ją z pana wydobyć.
Obrazi mnie pan? Śmiało.
To też dobrze wypadnie w sądzie.
Wyjdzie na jaw,
że jest pan aroganckim głupcem."	1	The.Invisible.Guest
2051	"Dość!
Ma mnie pani bronić.
Do dzieła.
Nie pozwolę zepsuć sobie reputacji.
Zrobimy tak, jak zechcę."	1	The.Invisible.Guest
2052	"Ale muszę być pewna,
że nie będzie więcej zwrotów akcji.
- Nie będzie.
- Czyżby?
Myślę, że pan ze mną pogrywa.
Sprawdza na mnie swoje fałszywe zeznania.
Coś się nie zgadza?"	1	The.Invisible.Guest
2053	"Mogło być, jak pan mówi.
Ale co, jeśli to Laura
do pana zadzwoniła?
Dlaczego policja myśli,
że Daniel Garrido uciekł?
Spotkajmy się za cztery godziny
przy złomowisku."	1	The.Invisible.Guest
2054	"Dobrze.
- Nie spóźnij się.
- Będę na czas.
...odprowadzał drobne kwoty
z kont swoich klientów....
PRAWO JAZDY
To pan mógł zabrać portfel."	1	The.Invisible.Guest
2055	"Adrián, co to jest?
Jego portfel.
Zabrałem mu go.
Pozbądź się tego.
Miał pan odpowiednie kontakty,"	1	The.Invisible.Guest
2056	"by zmienić bieg wydarzeń,
nie zostawiając śladów.
Zajmę się tym.
To nieprawda.
- Nie dowiedzie pan tego.
- Pani też nie."	1	The.Invisible.Guest
2057	"Proszę się zastanowić.
Halo?
Historia nabiera sensu,
jeśli spojrzeć na nią z innej perspektywy.
- Co robisz?
- Wzywam policję."	1	The.Invisible.Guest
2058	"To nie nasza wina.
To przez jelenia.
Zwariowałeś?
- A jeśli coś widział?
- Nie widział.
Musimy się go pozbyć.
Co?"	1	The.Invisible.Guest
2059	"A jeśli to Laura
została wciągnięta w sytuację,
która wymknęła się spod kontroli?
Zgodnie z raportem medycznym,
cierpiała na napady lękowe
od czasu pańskiego wyjazdu do Paryża."	1	The.Invisible.Guest
2060	"Nawet ktoś tak nieczuły może się załamać.
Ta jedna rzecz się nie zgadza,
panie Doria.
Gdyby to Laura była winna,
ocaliłby pan chłopaka.
Lecz pan go utopił."	1	The.Invisible.Guest
2061	"MIMOWOLNE ZNIKNIĘCIE
Poczucie winy narastało.
Zjadało ją od środka.
...Adrián Doria odebrał nagrodę
Biznesmena Roku."	1	The.Invisible.Guest
2062	"Zrozumiała,
że odzyska godność w tylko jeden sposób.
NAGRODA DLA ADRIÁNA DORII
Nie mogła zwrócić rodzicom syna...
Był ze mną znajomy.
...ale zrobiła coś innego."	1	The.Invisible.Guest
2063	"Powiedziała prawdę.
Daniel.
Zorganizowała spotkanie w hotelu,
w którym pracowała matka.
Tylko tam mogła zrealizować swój plan.
Pojechała do Bierge."	1	The.Invisible.Guest
2064	"Ze stacji pod hotelem
zadzwoniła do pana z budki telefonicznej.
Ktoś coś wie.
Przekonała pana,
że kierowca was rozpoznał...
Po co odbierałaś?"	1	The.Invisible.Guest
2065	"...znalazł ją i zażądał pieniędzy.
Chciała
zrekompensować rodzicom ich stratę.
Nie miała odwagi wyznawać prawdy
z pustymi rękami.
Czekając na pana w pokoju hotelowym,
rozpoczęła dalszą część planu."	1	The.Invisible.Guest
2066	"Żeby się zabezpieczyć,
zaprogramowała wiadomość.
Wiedziała, że pan się nie przyzna,
bo zależy panu tylko...
na sobie."	1	The.Invisible.Guest
2067	"Wszedł pan do hotelu niezauważony.
Lecz Laura była zdecydowana.
Słysząc jej plan, stracił pan głowę.
Na widok SMS-a
zrozumiał pan, że wpadł w pułapkę."	1	The.Invisible.Guest
2068	"Pokój jest na twoje nazwisko.
Damy im pieniądze.
Powiemy, gdzie pochowałeś ich syna,
a potem oddamy się w ręce policji.
To koniec."	1	The.Invisible.Guest
2069	"Nie zabiłem jej.
Nie przyznam się do tego.
Nigdy.
Zabił ją pan i utknął w pokoju,
z którego nie było ucieczki.
Wszystko w porządku?"	1	The.Invisible.Guest
2070	"Postanowił pan wykorzystać SMS-a
i obrócić sprawę na swoją korzyść.
Policja!
Co się stało?
Policja!"	1	The.Invisible.Guest
2071	"Chce pani zagrać w grę?
Proszę bardzo.
Dlaczego rodzice Daniela milczą?
Nie powiedzieli policji,
że Laura chciała powiedzieć im prawdę.
Wiedzą, że nigdy się pan nie przyzna."	1	The.Invisible.Guest
2072	"Bez ciała nic panu nie udowodnią.
Wiedzą też,
że zrobi pan wszystko,
by się z tego wykpić,
i oskarży ich o zabójstwo kochanki.
Proszę za mną."	1	The.Invisible.Guest
2073	"Drugie okno od prawej
na ostatnim piętrze.
Proszę się przyjrzeć, panie Doria.
Tomás Garrido
już dawno przestał ufać policji.
Od tamtej pory
obserwuje pana,
by samemu wymierzyć sprawiedliwość."	1	The.Invisible.Guest
2074	"To tylko domysły.
- Znam go lepiej, niż pan sądzi.
- Skąd?
Proszę ruszyć głową.
Chcę odpowiedzi.
Gdy Garridowie dotarli do hotelu"	1	The.Invisible.Guest
2075	"i usłyszeli o śmierci Laury,
zrozumieli, co się stało.
Stracili wiarę w policję,
więc pozostało im jedno:
obserwować i czekać."	1	The.Invisible.Guest
2076	"Śledzili pana.
Tomás Garrido stał się pańskim cieniem.
Znalazł puste mieszkanie naprzeciwko
i w nim zamieszkał.
Widział pana i każdego,"	1	The.Invisible.Guest
2077	"z kim się pan spotykał.
Każde spotkanie, każda rozmowa,
każdy pański ruch w stronę wolności.
Tomás Garrido był ich cichym świadkiem.
Dotarł również do mnie."	1	The.Invisible.Guest
2078	"Kim był i co robił pod moim biurem?
Uznałam, że śledzi Félixa,
więc go sprawdziłam.
VIRGINIA GOODMAN
PRAWNIK
To on tu panią sprowadził."	1	The.Invisible.Guest
2079	"Dał pani poszlaki
w sprawie Daniela Garrido.
To zdjęcie jest dowodem na moją korzyść.
Wciąż pan nie słucha.
Nie patrzy na szczegóły.
Była tam jego matka.
Tego dnia miała wolne."	1	The.Invisible.Guest
2080	"Mieli spotkać się z Laurą.
Zdjęcie dowodzi...
Zdjęcie jest fałszywe.
To fotomontaż.
ADRIÁN DORIA ARESZTOWANY"	1	The.Invisible.Guest
2081	"Proszę spojrzeć w lustro.
Niech pan powie,
chce pan pomocy?
Chce pan zostać ułaskawiony?
- Proszę przyznać, że zabił pan Laurę.
- Zabiłem."	1	The.Invisible.Guest
2082	"Adrián, jesteś tam? Telefon nie odpowiada.
Zadzwoń do mnie.
Zdarzył się cud, na który liczyliśmy.
Pańska karta pokładowa.
Siedzenie B52."	1	The.Invisible.Guest
2083	"Proszę oddzwonić.
Zróbmy dziesięć minut przerwy.
Wiem już, jaką obrać strategię.
Bez obaw.
Muszę pozbierać myśli."	1	The.Invisible.Guest
2084	"- Ma pan kawę?
- Tak.
Przyda się nam. To będzie długa noc.
Dobrze.
Pani Goodman?
Dziękuję."	1	The.Invisible.Guest
2085	"- Félix.
- Dzwoniłem.
- Padł mi telefon.
- Znalazłem go.
Nigdy nie było cię na drodze.
Można mu ufać?
Całkowicie."	1	The.Invisible.Guest
2086	"Świetnie.
Jak rozmowa z Virginią?
Wszystko jej powiedziałem.
- Wszystko?
- Tak.
Jak się czujesz?"	1	The.Invisible.Guest
2087	"Miałeś rację. Jest dobra.
Godna zaufania.
Co to za historia z prokuratorem?
Nie dosłyszałem przez hałas.
Nic ważnego.
Co to było?"	1	The.Invisible.Guest
2088	"Co jest?
Słyszysz mnie?
- Jesteś tam?
- Oddzwonię.
Cholera.
TCHÓRZ, MORDERCA"	1	The.Invisible.Guest
2089	"W sądzie nikogo nie ma.
Nie ma żadnego świadka.
Wymyśliłam go
w oparciu o pańskie zeznania.
- Zdjęcie...
- Jest fałszywe.
Fotomontaż."	1	The.Invisible.Guest
2090	"To tylko domysły.
- Znam go lepiej, niż pan sądzi.
- Skąd?
Proszę ruszyć głową.
Wiemy, że nasz syn nie żyje.
Chcemy go znaleźć i pochować."	1	The.Invisible.Guest
2091	"Pozostało im jedno:
obserwować i czekać.
Poznaliśmy się na zajęciach teatralnych.
Dość już słyszałam.
Jeśli wyznam prawdę, będzie pan skończony."	1	The.Invisible.Guest
2092	"Jest pan w moich rękach.
Jesteś tam? Twój telefon nie działa.
Wszystko pod kontrolą.
Garridowie obwiniają pana i Laurę.
Ona nie żyje,"	1	The.Invisible.Guest
2093	"więc pozostaje... pan.
Gdzie pan go zatopił?
Nie ma zbawienia bez bólu
i nie jest pan sprytniejszy.
SONIA I ALEX
ŻONA I CÓRKA"	1	The.Invisible.Guest
2094	"Policja, słucham?
Pan Doria?
Nazywam się Tomás Garrido.
Virginia Goodman."	1	The.Invisible.Guest
2095	"Niech NASA będzie z nas dziś dumna.
Watney, jak to tutaj wygląda?
Cóż, na pewno ucieszy cię fakt,
że w sekcji 14-28,
Cząsteczki były przeważnie grube,
Ale w 29 są... są o wiele lepsze"	0	The.Martian
2096	"i powinny być idealne do analizy chemicznej.
Super. Czy wszyscy to słyszeli?
Mark odkrył ziemię.
Może powinniśmy powiadomić media?
Martinez, a czym ty się dziś zajmujesz?
Upewniasz się, że MAV trzyma się pionu?
Chciałbym, żebyś zrozumiał,
że oględziny sprzętu"	0	The.Martian
2097	"są niezbędne, żeby misja
zakończyła się sukcesem.
Chciałbym również zgłosić,
że MAV jest nadal w pozycji pionowej.
Watney, wciąż masz otwarty
kanał komunikacyjny,
co prowadzi do tego,
że Martinez wciąż odpowiada,
co powoduje, że wszyscy tego słuchamy,
a to powoduje, że jestem wkurzona."	0	The.Martian
2098	"Przyjąłem. Martinez,
Kapitan prosi, żebyś...
zamknął się mądralo.
Wolelibyśmy, żebyś użył innego
przymiotnika do opisania Martineza.
- Czy Beck mnie właśnie obraził?
- ""Dr. Beck."" i... tak.
Z chęcią wyłączę im komunikatory dowódco.
Wystarczy jedno słowo."	0	The.Martian
2099	"Chwileczkę, Johanssen. Ciągła komunikacja to...
- Wyłącz ich.
- WATNEY: Nie.
Nie. Przepraszam.
Przepraszam za mojego rodaka, Vogel.
Przeprosiny przyjęte. Dowódco,
ilu próbek potrzebujemy?"	0	The.Martian
2100	"7, każda po 100 gram.
Mamy nowe informacje o misji.
Ostrzeżenie o burzy.
Powinnaś tutaj przyjść Komandorze.
Będziesz chciała to zobaczyć.
- O co chodzi?
- Ostrzeżenie o burzy.
Poinformowano mnie o tym przy porannej odprawie.
Będziemy w środku nim do nas dotrze."	0	The.Martian
2101	"Zgadza się, ale zmieniły się szacunki.
Burza będzie o wiele gorsza.
Martinez, jak to wygląda?
Niedobrze.
1200 km średnicy, kierunek 24.41 stopnia."	0	The.Martian
2102	"Idzie prosto na nas.
Na podstawie obecnych szacunków,
przewidywana siła burzy 8600 niutonów
- Przy ilu przerywamy misje?
- 7500.
Trochę więcej niż to i MAV może się przewrócić.
- Odwołujemy misję?
- Rozpocząć procedurę powrotu."	0	The.Martian
2103	"Możemy mieć do czynienia z błędem pomiaru.
Moglibyśmy ją przeczekać.
Przeczekajmy burzę.
Przeczekajmy ją.
- Komandorze?
- Przygotować się do wyjścia.
- Dowódco?
- Odwołujemy misję. To rozkaz."	0	The.Martian
2104	"- Martinez, ile do startu?
- 12 minut.
Widoczność prawie zerowa. Jeżeli ktoś się zgubi.
Ma bazować na odczytać z mojego kombinezonu.
- Gotowi?
- Tak.
- Dowódco, wszystko w porządku?
- Nic mi nie jest.
Komandorze, przechylenie wynosi 10 stopni.
MAV przewróci się przy 12,3."	0	The.Martian
2105	"Słuchajcie! Może uda nam się
powstrzymać MAV przed przewróceniem.
Jak?
Użyjmy lin z masztu komunikacyjnego
jak linek od namiotu.
- Rovera użyjemy, jako kotwicy.
- Uwaga!
Watney!"	0	The.Martian
2106	"UWAGA!
Wykryto nieszczelność w skafandrze.
- Co się stało?
- Oberwał.
Watney, zgłoś się.
Zanim straciliśmy odczyty,
Włączył się alarm o nieszczelności.
- Gdzie go ostatnio widziałeś?
- Nie wiem gdzie on jest."	0	The.Martian
2107	"- Jak wyglądają jego funkcje życiowe?
- Nie mamy z nim połączenia.
Kompletny brak sygnału z Watney'em.
- Beck!
- Tak?
- Jak długo przeżyje z nieszczelnością?
- Mniej niż minutę.
Ustawcie się w szeregu i idźcie na zachód."	0	The.Martian
2108	"Może leżeć twarzą w dół.
Nie nadepnijcie na niego.
- Dowódco, przechylenie wynosi 10.5 stopni.
- UWAGA! NADMIERNE PRZECHYLENIE!
Zaraz dojdzie do 11 przy tych porywach wiatru.
Przyjęłam. Słuchajcie,
idźcie w stronę Martinez'a.
Dostańcie się do śluzy powietrznej i
Przygotujcie do startu."	0	The.Martian
2109	"- A co z tobą Komandorze?
- Poszukam Watney'a trochę dłużej.
Ruszać się! Naprzód!
Watney ! Watney, zgłoś się!
Przechył wynosi 11.6 Stopnia.
Jeden mocniejszy poryw wiatru i MAV się przewróci.
- Jeżeli zacznie się przewracać to startujesz.
- Naprawdę myślisz, że cię tutaj zostawię?"	0	The.Martian
2110	"- To rozkaz, Martinez. Mark!
Mark! Słyszysz mnie?
Martinez, co z radarem zbliżeniowym?
Może uda się namierzyć skafander Watney'a?
Został stworzony, żeby widzieć Hermesa z orbity,
a nie małe kawałki metalu w kombinezonie.
- Spróbujcie.
- Zrozumiałem."	0	The.Martian
2111	"O czym ona myśli? Przecież wie, że podczerwień
nie przebije się przez tą burzę piaskową.
Tonący brzytwy się chwyta.
Brak widoczności na radarze.
- Nic?
- Tak. Hab jest stąd ledwo widoczny.
Komandorze, wiem, że tego nie chcesz słyszeć,
Ale... Mark nie żyje."	0	The.Martian
2112	"Dowódco!
Ej! Człowieku, co jest z tobą do cholery?
Mój przyjaciel właśnie zginął.
Nie chce stracić jeszcze dowódcy.
- BRAK STABILNOŚCI.
- Przewracamy się!
Dowódco, musisz natychmiast wrócić do statku i to już!"	0	The.Martian
2113	"13 stopni.
Jeżeli stracimy równowagę,
To już jej nie odzyskamy.
Mogę zrobić jeszcze jedną rzecz,
Ale potem wykonuję twój rozkaz, Dowódco.
- Odpalasz OMS?
Zgadza się."	0	The.Martian
2114	"- Dowódco!
- Jestem w drodze.
- Johanssen, ruszaj się.
Mark!
Przechylenie o 11.5 stopnia i utrzymuje się.
W gotowości, czekam na rozkaz."	0	The.Martian
2115	"Gotów do startu.
Komandorze. Musisz potwierdzić
czy startujemy lub nie.
Startuj!
Około godziny 4:30 CST
Nasze satelity wykryły nadchodzącą
burzę w kierunku misji Ares 3 na Marsie."	0	The.Martian
2116	"O 6:45, burza przybrała na sile.
Nie pozostawiając nam innego
wyboru niż przerwanie misji.
Dzięki szybkiej reakcji Komandor Lewis,
astronautom Beck, Johanssen,
Martinez i Vogel.
Udało się dostać do MAV."	0	The.Martian
2117	"I awaryjnie wystartować o 7:28 CT.
Niestety podczas ewakuacji,
astronauta Mark Watney.
Został uderzony odłamkami i zginął.
Dowódcy Lewis i reszcie jej zespołu
udało się bezpiecznie przechwycić
Hermesa i są teraz w drodze do domu,"	0	The.Martian
2118	"ale Mark Watney nie żyje.
Dyrektorze Sanders!
Dyrektorze Sanders!
Poziom tlenu krytyczny.
Poziom tlenu krytyczny."	0	The.Martian
2119	"- Poziom tlenu kry...
Ciśnienie stabilne.
Kurwa.
Cześć, z tej strony Mark Watney astronauta.
Wprowadzam te dane do rejestru,"	0	The.Martian
2120	"na wypadek mojej śmierci.
Jest...
06:53...
19 dnia i...
żyję."	0	The.Martian
2121	"To oczywiste, ale...
Wydaje mi się, że będzie to niespodzianką
dla mojej załogi oraz NASA
i na pewno dla całego świata, więc...
niespodzianka.
Nie zginąłem dnia 18."	0	The.Martian
2122	"Z tego, co wiem...
tej długości kawałek naszej głównej
anteny komunikacyjnej odłamał się...
przebił się przez moją
aparaturę medyczną i wbił we mnie.
Antena oraz krew uszczelniła dziurę
w kombinezonie i dzięki temu żyję."	0	The.Martian
2123	"Chociaż załoga musiała pomyśleć,
że jednak nie.
Nie mam jak skontaktować się z NASA,
a nawet gdybym mógł to miną...
4 lata nim misja ratunkowa tutaj przyleci.
Do tego wszystkiego jestem w Hab'ie, który jest
zaprojektowany tak, żeby przetrwać 31 dni."	0	The.Martian
2124	"Jeżeli generator tlenu się zepsuje.
Uduszę się.
Jeżeli odzyskiwacz wody się zepsuje.
Umrę z pragnienia.
Jeżeli struktura Haba zostanie naruszona.
To... imploduję, albo coś w tym stylu,
a jeśli jakimś cudem nic z
tego się nie stanie to...
w końcu skończy mi się jedzenie."	0	The.Martian
2125	"Więc...
właśnie.
Tak.
Nie mam zamiaru tu umierać.
32..."	0	The.Martian
2126	"33...
34...
35, 36.
Słodko-kwaśny kurczak.
Co my tutaj mamy?"	0	The.Martian
2127	"W porządku, policzmy.
Nasza misja na powierzchni miała trwać 31 dni.
Na wszelki wypadek wysłali nadmiar
jedzenia na 68 dni i to dla 6 osób.
Więc tylko dla mnie wystarczy
go na około 300 dni.
Jeżeli podzielę je dobrze na racje,
to wystarczy mi na około 400 dni, więc..."	0	The.Martian
2128	"muszę znaleźć sposób, żeby wyhodować
jedzenie na kolejne 3 lata.
Na planecie gdzie nic nie rośnie.
Na szczęście...
jestem botanikiem."	0	The.Martian
2129	"Mars będzie się bać moich zdolności botanika.
Ciśnienie stabilne.
Pierdol się, Marsie.
Jezu Johanssen...
Problemem jest woda."	0	The.Martian
2130	"Mam 126 metrów kwadratowych gleby...
każdy metr sześcienny wymaga 40 litrów wody,
żeby można było coś uprawiać.
Więc potrzebuję dużo wody.
Dobrze, że znam na nią przepis.
Bierzesz wodór, dodajesz tlen i podgrzewasz.
Mam setki litrów hydrazyny z MDV."	0	The.Martian
2131	"Jeśli przepuszczę hydrazynę przez katalizator z irydem.
Rozdzielę hydrazynę na N2 oraz H2.
Potem skieruję wodór do małego pomieszczenia...
i podgrzeję.
Na szczęście w historii ludzkości"	0	The.Martian
2132	"nigdy nie wydarzyło się nic złego podpalając wodór.
NASA nienawidzi ognia.
Wszystko przez to:
Ogień powoduje, że w kosmosie wszystko ginie.
Dlatego wszystko, co tutaj
wysłali jest ognioodporne.
Z wyjątkiem..."	0	The.Martian
2133	"rzeczy osobistych Martineza.
Przykro mi, Martinez, ale jeśli nie chciałeś,
żebym grzebał w twoich rzeczach.
Nie powinieneś mnie zostawiać na śmierć,
na tej opuszczonej planecie. Poza tym...
wydaje mi się, że nie będziesz miał nic przeciwko,
biorąc pod uwagę moją obecną sytuację.
Liczę na ciebie."	0	The.Martian
2134	"A więc... tak, wysadziłem się w powietrze.
Pierwsze, co przychodzi mi do głowy...
to zapomniałem...
przy podliczaniu ilości uwalnianego tlenu...
nie wziąłem pod uwagę tego, którego sam wydycham."	0	The.Martian
2135	"Ponieważ jestem głupi.
Dobra zabieram się z powrotem do pracy...
jak tylko przestanie mi dzwonić w uszach.
Z ciekawostek, w ten właśnie sposób zostało
utworzone Laboratorium Napędu Odrzutowego.
5 facetów na Caltech próbowało
stworzyć paliwo do rakiety"	0	The.Martian
2136	"i prawie całkowicie spalili swoją sypialnię.
Zamiast ich wyrzucić z uczelni,
przenieśli ich na pobliską farmę
i kazali dalej pracować.
- A teraz mamy program kosmiczny
Witaj."	0	The.Martian
2137	"To, że Mark brał udział w programie
kosmicznym było błogosławieństwem...
dla tego narodu. Jego strata
będzie dla nas bardzo bolesna,
ale mężczyźni i kobiety z NASA
będą nadal wypełniać misję.
Idąc do przodu oraz rosnąc w siłę,
a czyniąc to uhonorują spuściznę,
którą pozostawił po sobie Mark."	0	The.Martian
2138	"Zapewnią tym, że jego ofiara
nie poszła na marne.
Mam zaszczyt mówić w imieniu nie
tylko mężczyzn i kobiet z NASA,
ale ludzi z całego świata...
Myślę, że było to piękne przemówienie.
- Potrzebuję twojej zgody na wykorzystanie satelitów.
- Nie ma mowy."	0	The.Martian
2139	"Mamy środki na 5 misji.
Myślę, że przekonam kongres do 6.
- Nie.
- Ares 3 ewakuował się po 18 dniach.
Połowa kosztu misji jest w zapasach,
które tam zostały.
Powiem im, że brakuje nam
ułamka kwoty normalnej misji."	0	The.Martian
2140	"Wszystko, czego potrzebuje
to dowiedzieć się co tam zostało.
Nie jesteś jedyny, który
potrzebuje dostępu do satelity.
Mamy w planach misję Ares 4.
Powinniśmy się skupić na
kraterze Schiaparelliego.
Mamy 12 satelitów, możemy
poświęcić kilka godzin..."	0	The.Martian
2141	"Nie chodzi o czas Vince.
Jesteśmy organizacją publiczną.
- Musimy być nieskazitelni w tej sprawie.
- Ok.
Sekundy po tym jak satelity
pokażą Haba wyślemy w świat
- zdjęcie ciała Marka Watneya.
- Martwisz się wizerunkiem?
Oczywiście, że tak.
Kolejna misja?"	0	The.Martian
2142	"Kongres nie zwróci nam kosztów
nawet za spinacze,
jeżeli na pierwszej stronie Washington Post,
umieścimy martwego astronautę.
Teddy on nigdzie się nie wybiera.
To znaczy on nie...
on nie ulegnie rozkładowi.
Zostanie tam na zawsze.
Meteorologowie przewidują,
że przykryje go piach."	0	The.Martian
